order_id,product_id,add_to_cart_order,reordered
1782820,10490,14,0
1783026,13176,1,1
1783026,12873,2,1
1783026,30605,3,1
1783026,14891,4,1
1783109,27966,1,1
1783109,14947,2,1
1783109,21709,3,1
1783109,26620,4,1
1783109,39877,5,1
1783109,5785,6,1
1783109,37067,7,1
1783109,37646,8,1
1783109,28199,9,1
1783109,47144,10,1
1783109,44632,11,1
1783109,2091,12,1
1783109,49451,13,1
1783109,35898,14,0
1783109,20842,15,1
1783109,42244,16,1
1783109,16381,17,0
1784854,29116,1,1
1784854,27784,2,0
1784854,29064,3,1
1784854,19078,4,1
1784854,41805,5,1
1784854,33852,6,1
1784854,27360,7,0
1784854,8460,8,1
1784854,20551,9,0
1784854,40580,10,0
1784854,18170,11,1
1784854,27096,12,1
1784854,4461,13,0
1784854,29893,14,0
1784854,27771,15,0
1784854,5985,16,1
1784854,49381,17,1
1784854,39276,18,1
1784854,16365,19,1
1784854,15862,20,1
1784854,39011,21,1
1784854,35989,22,0
1784854,23085,23,0
1784854,25132,24,0
1784999,20119,1,1
1784999,13709,2,1
1784999,1763,3,1
1784999,2519,4,1
1784999,30240,5,1
1784999,24852,6,1
1784999,19005,7,1
1784999,14381,8,1
1784999,7116,9,1
1784999,41844,10,1
1784999,19076,11,0
1784999,43857,12,0
1784999,35042,13,0
1784999,9350,14,0
1784999,25544,15,0
1784999,9199,16,0
1784999,3519,17,1
1785631,43259,1,1
1785631,2776,2,1
1785631,42016,3,0
1785631,19220,4,1
1785631,48717,5,1
1785631,11507,6,1
1785631,44142,7,1
1785631,6213,8,0
1785644,19660,1,0
1785644,196,2,1
1787120,196,1,1
1787556,27521,1,1
1787556,27104,2,1
1787556,9839,3,1
1787556,37158,4,1
1787556,24830,5,1
1787556,24964,6,1
1787556,22935,7,1
1787556,2663,8,1
1787556,5621,9,1
1787556,24489,10,1
1788324,13176,1,1
1788324,49610,2,1
1788324,31727,3,0
1788324,22935,4,0
1788324,12771,5,0
1788324,19886,6,0
1788324,33746,7,0
1788324,21903,8,0
1788324,20842,9,0
1788324,44629,10,0
1788324,18465,11,0
1788684,17811,1,1
1788684,15130,2,1
1788684,23909,3,1
1788684,32912,4,1
1788684,24852,5,1
1788684,38672,6,0
1789088,32402,1,1
1789088,47209,2,1
1789088,17419,3,1
1789088,33642,4,0
1789088,49374,5,1
1789088,3765,6,1
1789088,27845,7,0
1789088,14778,8,1
1789088,43961,9,1
1789088,21137,10,1
1789088,8230,11,1
1789088,13541,12,1
1789088,8758,13,1
1789088,8929,14,1
1789088,20345,15,0
1789088,32818,16,0
1789088,18594,17,1
1789088,4193,18,1
1790072,30406,1,0
1790072,7335,2,0
1790072,34969,3,1
1790072,44570,4,0
1790072,14197,5,0
1790072,20323,6,0
1790072,31506,7,0
1790126,29794,1,1
1790126,24852,2,0
1790126,18019,3,0
1790126,46979,4,0
1790126,11203,5,0
1790126,47626,6,1
1790126,29553,7,1
1790126,30406,8,0
1790126,19283,9,1
1790126,4347,10,1
1792552,1940,1,1
1792552,14147,2,1
1792552,14999,3,1
1792552,38471,4,1
1792552,42026,5,0
1792552,47890,6,0
1792605,39251,1,1
1792605,13176,2,1
1792605,31886,3,1
1792605,24489,4,1
1792605,44632,5,1
1792605,46402,6,0
1792605,17835,7,0
1792605,14780,8,0
1792605,23630,9,0
1793732,35921,1,1
1793732,13176,2,1
1793732,17461,3,1
1793732,29691,4,1
1793732,27845,5,1
1793732,35321,6,1
1794436,39475,1,1
1794436,24184,2,1
1794436,28553,3,0
1794436,6046,4,0
1794436,8424,5,1
1794436,24852,6,1
1794436,49585,7,0
1794436,8518,8,0
1794436,4920,9,0
1794821,5450,1,1
1794821,45066,2,1
1794821,21137,3,1
1794821,43352,4,0
1794821,38557,5,0
1794821,41329,6,0
1794821,18128,7,0
1794821,47223,8,0
1794821,24195,9,0
1794821,24818,10,0
1794821,11653,11,0
1794821,37019,12,0
1794821,9681,13,1
1794821,9835,14,1
1794821,33463,15,1
1794821,12545,16,0
1794821,18157,17,0
1794821,9036,18,0
1794821,38751,19,0
1794821,41543,20,0
1794821,9203,21,0
1794821,15842,22,0
1794821,48301,23,0
1794821,2855,24,0
1794821,13819,25,1
1794821,26032,26,0
1795016,25844,1,0
1795016,48278,2,0
1795016,33198,3,0
1795016,18380,4,0
1795016,47626,5,1
1795016,7969,6,1
1795016,13245,7,0
1795261,11801,1,1
1795821,13259,1,1
1795821,11365,2,1
1795821,35951,3,0
1796003,40199,1,1
1796077,24852,1,1
1796077,4605,2,0
1796077,20114,3,1
1796077,28842,4,1
1796077,5818,5,0
1796077,42315,6,1
1796077,46979,7,0
1796077,13852,8,0
1796077,34358,9,0
1796077,25890,10,1
1796077,10017,11,1
1796077,19508,12,0
1796373,6046,1,0
1796373,34487,2,0
1796373,35430,3,0
1796373,37247,4,0
1796373,34433,5,0
1796373,24852,6,1
1796373,44683,7,0
1796373,46031,8,0
1796373,28299,9,0
1796373,11461,10,0
1796373,26209,11,0
1796373,5818,12,0
1796373,28842,13,0
1796373,36854,14,0
1796373,31506,15,0
1796373,42625,16,0
1796373,36316,17,0
1796373,46041,18,0
1796373,15869,19,0
1796373,21938,20,0
1796373,36910,21,0
1796373,44987,22,0
1796373,8460,23,0
1796373,9076,24,0
1796373,16797,25,0
1796373,48440,26,0
1796846,5876,1,0
1796846,47759,2,0
1796846,27104,3,0
1796846,47541,4,0
1796846,9825,5,0
1796846,12756,6,0
1796846,27705,7,0
1796846,18531,8,0
1796846,47601,9,1
1798437,19887,1,0
1798437,17313,2,1
1798596,31231,1,1
1798596,48142,2,1
1798596,33589,3,1
1798596,6236,4,1
1798596,20378,5,1
1798596,32955,6,1
1798596,18253,7,1
1798596,43377,8,1
1798596,35124,9,1
1798596,23483,10,1
1798596,47098,11,1
1798596,16353,12,1
1798596,28600,13,1
1798596,22695,14,1
1798596,17335,15,0
1798596,5436,16,1
1798596,39891,17,0
1798596,34466,18,0
1798596,27415,19,1
1798596,31467,20,1
1798596,38050,21,0
1798596,43205,22,0
1798596,24321,23,0
1800023,44008,1,0
1800023,24838,2,0
1800023,20754,3,0
1800023,16185,4,1
1800023,15399,5,0
1800023,45084,6,0
1800023,24852,7,1
1800023,21137,8,1
1800023,20015,9,1
1800023,38739,10,0
1800023,9825,11,1
1800023,5115,12,1
1800023,10749,13,1
1800023,27966,14,1
1800023,48679,15,1
1800023,39108,16,1
1800023,5876,17,1
1800023,27864,18,1
1800023,35221,19,1
1800023,5646,20,1
1800023,46979,21,1
1800023,26283,22,0
1800023,7916,23,1
1800023,22281,24,0
1800023,13500,25,0
1801142,47626,1,1
1801142,25005,2,0
1801142,1999,3,0
1801142,24838,4,1
1801142,35633,5,1
1801142,27267,6,0
1801142,4605,7,0
1801142,43343,8,0
1801142,27055,9,0
1801142,21405,10,1
1801142,17284,11,0
1801142,31737,12,0
1801142,5144,13,0
1801142,8197,14,0
1801142,20520,15,0
1801142,14471,16,1
1801875,41475,1,0
1801875,35206,2,1
1801875,27451,3,0
1801875,36316,4,1
1801875,44368,5,0
1801875,4612,6,1
1801875,38739,7,1
1801875,38730,8,1
1801875,44451,9,1
1801875,13716,10,1
1801875,26312,11,1
1802944,27966,1,1
1802944,22825,2,1
1802944,39928,3,1
1802944,47209,4,1
1802944,48364,5,1
1802944,25747,6,1
1802944,15510,7,1
1802944,1890,8,1
1802944,15649,9,1
1803119,12899,1,1
1803119,33081,2,0
1803119,21137,3,0
1803119,6848,4,1
1803119,42475,5,1
1803298,16234,1,1
1803298,13176,2,1
1803298,32303,3,0
1803298,29315,4,1
1803298,38164,5,1
1803298,47621,6,1
1804096,15200,1,1
1804096,21292,2,0
1804141,23375,1,1
1804141,21938,2,0
1804141,4853,3,1
1804141,4799,4,1
1805514,9270,1,1
1805514,42701,2,1
1805514,47766,3,1
1805514,44628,4,0
1805514,39812,5,1
1806738,33129,1,1
1806738,19155,2,1
1806738,26767,3,0
1806738,28930,4,1
1806738,39041,5,1
1806738,16900,6,1
1806738,25985,7,1
1806738,42252,8,1
1806738,35257,9,0
1806738,16234,10,1
1806738,22656,11,1
1806738,4930,12,1
1806738,33026,13,1
1806738,42495,14,0
1806738,27022,15,1
1806738,44234,16,1
1806738,33614,17,1
1806738,32019,18,1
1806738,41591,19,0
1806738,10300,20,1
1807381,39560,1,1
1807381,8518,2,1
1807381,10749,3,1
1807381,405,4,1
1807381,22825,5,1
1807381,46969,6,1
1807381,22207,7,1
1807381,1529,8,1
1807381,45763,9,1
1807381,43735,10,1
1807381,21847,11,1
1807381,30756,12,1
1807381,15591,13,1
1807381,37646,14,1
1807381,24964,15,1
1807381,47862,16,0
1807381,10504,17,0
1807381,33746,18,0
1807381,32940,19,0
1807381,48412,20,0
1807381,22862,21,0
1807381,21938,22,1
1807381,16349,23,0
1807381,34050,24,0
1808337,31720,1,0
1808337,48364,2,0
1808337,38777,3,0
1808640,44325,1,0
1808640,7835,2,0
1808640,34407,3,0
1808640,15424,4,1
1808640,21261,5,1
1808640,15623,6,1
1808640,25986,7,1
1808640,46572,8,1
1808640,23734,9,0
1808640,43881,10,0
1808640,21484,11,1
1809064,49609,1,1
1809064,1194,2,1
1809064,11182,3,1
1809064,8758,4,1
1809064,4366,5,1
1809064,25824,6,1
1809064,23959,7,0
1809064,39858,8,0
1809064,1714,9,0
1809064,16290,10,0
1809064,14715,11,1
1809132,1463,1,0
1809132,30233,2,0
1809132,39427,3,0
1809132,24838,4,0
1809132,2383,5,0
1809132,22793,6,0
1809132,18286,7,0
1809132,11352,8,0
1810031,27966,1,1
1810031,20899,2,1
1810031,35430,3,0
1810031,45504,4,0
1810031,35921,5,1
1810031,22825,6,0
1810031,25893,7,1
1810031,14947,8,1
1810031,35989,9,0
1810031,21903,10,0
1810031,37646,11,0
1810031,16185,12,0
1810031,2103,13,0
1810031,32330,14,1
1811751,12441,1,1
1811751,49083,2,1
1811886,13712,1,0
1811886,41043,2,0
1811886,24852,3,0
1811886,28204,4,1
1811886,26187,5,1
1811886,15767,6,1
1811886,42139,7,1
1811886,8398,8,1
1811886,5653,9,1
1811886,32954,10,0
1811886,8021,11,0
1811886,21137,12,1
1811886,25527,13,1
1811886,37947,14,1
1812704,44632,1,1
1812704,42265,2,1
1812704,24852,3,1
1812704,34034,4,1
1812704,21903,5,1
1812704,40545,6,1
1812704,37646,7,1
1812704,36640,8,1
1812704,23,9,1
1812704,19019,10,1
1812704,38656,11,1
1812704,30720,12,1
1812704,2452,13,1
1812704,39024,14,1
1812704,25093,15,1
1814147,38433,1,0
1814147,37068,2,1
1814147,2280,3,0
1814147,14947,4,1
1814147,32200,5,0
1814147,28006,6,0
1814147,37927,7,0
1814147,33706,8,0
1814458,47144,1,0
1814458,9421,2,0
1814458,39097,3,0
1814458,44728,4,0
1814458,18465,5,0
1814458,9337,6,0
1814458,23178,7,0
1814458,10644,8,0
1814458,45002,9,0
1814458,21903,10,1
1814458,37646,11,0
1814458,47209,12,1
1814458,31717,13,1
1814458,43789,14,0
1814458,26369,15,0
1814458,44359,16,0
1814458,33303,17,0
1814458,45613,18,0
1814507,31510,1,0
1814507,37067,2,0
1814507,38827,3,0
1814507,13269,4,0
1814507,27336,5,1
1814583,15937,1,0
1814583,44142,2,0
1814583,14992,3,0
1814583,281,4,0
1815024,45669,1,1
1815024,22015,2,1
1815024,2538,3,1
1815024,18534,4,0
1815024,13190,5,0
1815024,27796,6,0
1815024,18987,7,0
1815024,39201,8,0
1815024,9327,9,0
1815024,45037,10,0
1815024,25435,11,0
1815024,44267,12,1
1815792,32655,1,0
1815792,32747,2,1
1815792,12392,3,1
1815792,41290,4,1
1815792,33198,5,1
1815792,22025,6,1
1815792,21137,7,1
1815912,33135,1,1
1815912,23282,2,1
1815912,41177,3,0
1815912,22035,4,1
1815912,15700,5,1
1815912,39928,6,1
1815912,37646,7,1
1815912,22825,8,1
1815912,9124,9,1
1815912,24841,10,1
1815912,4920,11,1
1815912,45106,12,1
1815912,42383,13,1
1815912,22170,14,1
1815912,27086,15,1
1815912,21137,16,1
1815912,34448,17,1
1815912,15902,18,1
1815912,27966,19,1
1815912,20345,20,1
1815912,46979,21,1
1815912,4799,22,1
1815912,47759,23,1
1815912,2825,24,1
1815912,21903,25,1
1815912,27695,26,1
1815912,47766,27,1
1815912,17600,28,1
1815912,16350,29,1
1815912,5876,30,1
1815912,27104,31,1
1815912,26100,32,1
1815912,13802,33,0
1815912,15455,34,0
1816392,43094,1,1
1816392,16696,2,1
1816392,26209,3,1
1816392,47141,4,1
1816392,12087,5,0
1817187,9387,1,1
1817187,19893,2,1
1817187,24852,3,1
1817187,11182,4,1
1817187,43565,5,1
1817187,18135,6,1
1817187,43772,7,1
1817187,1117,8,0
1817187,5782,9,0
1817187,23594,10,0
1817187,16185,11,0
1818572,16283,1,1
1818572,46061,2,0
1818714,26604,1,1
1818714,28199,2,1
1818714,36165,3,1
1818714,11777,4,1
1820138,49079,1,0
1820138,13249,2,1
1820138,20919,3,0
1820138,23673,4,0
1820138,23026,5,1
1820138,24852,6,0
1820138,32553,7,0
1820138,34063,8,0
1820138,277,9,0
1821268,13031,1,1
1821268,23192,2,1
1821268,23719,3,1
1821268,30489,4,1
1821268,29674,5,0
1821567,3793,1,1
1821588,25466,1,1
1821602,3959,1,0
1821602,32047,2,1
1821602,24643,3,0
1821602,46654,4,0
1821602,31159,5,0
1821602,32331,6,1
1821602,21050,7,0
1821648,28204,1,1
1821648,24852,2,1
1821648,40198,3,1
1821648,33320,4,1
1821648,25837,5,1
1821648,22035,6,1
1821648,43154,7,1
1821648,31215,8,0
1821648,45747,9,1
1821648,39947,10,0
1821648,20119,11,0
1821868,17334,1,1
1821868,32478,2,1
1821868,35845,3,1
1821868,25407,4,1
1821868,23734,5,0
1821868,7736,6,1
1821868,7308,7,1
1821868,9385,8,0
1821868,44987,9,1
1821868,19256,10,1
1821868,4605,11,1
1821868,39408,12,1
1821868,47479,13,1
1821868,23265,14,0
1822335,29987,1,0
1822335,35652,2,1
1822335,1025,3,0
1822335,37234,4,1
1822335,30967,5,0
1822335,46138,6,0
1822335,33731,7,1
1822821,24852,1,1
1822821,5428,2,1
1822821,691,3,1
1822821,12756,4,1
1822821,13549,5,0
1822821,41581,6,0
1822821,23115,7,0
1822821,23986,8,0
1822821,27344,9,0
1822821,8173,10,0
1822821,23516,11,0
1822821,47630,12,0
1822821,5460,13,1
1822821,13193,14,0
1822821,40356,15,0
1822821,27966,16,0
1822821,38087,17,1
1822821,35782,18,0
1822821,11950,19,0
1822821,31127,20,1
1822821,44533,21,0
1822994,32478,1,0
1822994,9409,2,1
1823040,38928,1,1
1823040,48733,2,1
1823040,13176,3,1
1823040,46562,4,0
1823933,21938,1,1
1823933,47209,2,1
1823933,27086,3,1
1823933,4605,4,1
1823933,27156,5,1
1823933,23734,6,1
1823933,26209,7,1
1823933,8309,8,1
1824837,49621,1,1
1824837,2962,2,0
1824837,46979,3,0
1824837,34126,4,1
1824837,39812,5,1
1824837,43129,6,1
1826981,37418,1,1
1826981,35942,2,1
1826981,20876,3,1
1826981,4297,4,1
1826981,20413,5,1
1826981,24852,6,1
1826981,48335,7,1
1826981,10840,8,1
1826981,13012,9,1
1827062,7419,1,0
1827062,34969,2,1
1827062,17634,3,1
1827062,44949,4,1
1827062,44325,5,1
1827062,25495,6,1
1827062,310,7,1
1827062,17553,8,1
1827062,27022,9,1
1827062,28412,10,1
1827062,32931,11,1
1827062,33540,12,1
1827062,44422,13,1
1827062,45309,14,1
1827062,7403,15,1
1827062,45763,16,1
1827062,19906,17,1
1827062,35970,18,1
1827062,5670,19,1
1827062,36070,20,1
1827328,31139,1,1
1827328,9550,2,1
1827328,43740,3,1
1827328,45603,4,1
1827328,13176,5,1
1827328,12597,6,1
1827328,10749,7,1
1827328,30290,8,1
1827328,12395,9,1
1827328,10385,10,1
1827328,43122,11,1
1827328,21910,12,1
1827328,7781,13,1
1827328,17309,14,1
1827328,4790,15,1
1827328,32665,16,1
1827328,42239,17,1
1827328,30369,18,0
1827328,9521,19,1
1827328,42579,20,1
1827328,8311,21,1
1827328,31506,22,1
1827328,44292,23,1
1827328,33236,24,1
1828082,24852,1,1
1828082,46654,2,1
1828082,25890,3,1
1828082,10504,4,1
1828082,17794,5,1
1828082,15592,6,1
1828082,24654,7,1
1828082,9871,8,0
1828179,33198,1,1
1828179,49235,2,1
1828179,25138,3,1
1828179,20084,4,1
1828179,18242,5,1
1828179,8746,6,1
1828179,18883,7,1
1828179,8368,8,0
1828527,6933,1,1
1828527,26131,2,1
1828527,19660,3,1
1828527,18606,4,1
1828527,2067,5,1
1828527,24333,6,1
1828527,36493,7,1
1828527,44632,8,1
1828527,35221,9,1
1828527,30353,10,1
1828527,42840,11,1
1828527,22035,12,1
1828527,24838,13,1
1828527,17948,14,1
1828527,48841,15,1
1828527,13176,16,1
1828527,5646,17,1
1828527,7753,18,0
1830784,16364,1,1
1830784,31766,2,1
1830784,40723,3,1
1830784,6184,4,1
1830784,2639,5,1
1830784,3298,6,1
1830784,8451,7,1
1830784,27592,8,1
1830784,39491,9,1
1830784,25301,10,1
1830784,34262,11,1
1830784,32293,12,1
1830784,22525,13,1
1830868,19660,1,0
1830868,21386,2,1
1830868,13176,3,1
1830868,12341,4,1
1830868,4724,5,1
1831045,45007,1,0
1831045,30340,2,1
1831045,37449,3,1
1831565,31242,1,0
1831838,19173,1,0
1831838,18770,2,1
1831838,49440,3,1
1831838,22935,4,1
1831838,40229,5,0
1831838,32505,6,1
1832028,42244,1,1
1832028,37646,2,1
1832028,44422,3,1
1832028,31371,4,0
1832028,6402,5,0
1832028,5134,6,1
1832028,9076,7,1
1832067,4920,1,1
1832067,46667,2,1
1832067,47209,3,1
1832067,4656,4,1
1832067,46984,5,1
1832067,10749,6,1
1832067,29862,7,1
1832067,1194,8,1
1832067,27344,9,1
1832067,20588,10,1
1832067,38988,11,1
1832067,36117,12,0
1832382,23537,1,1
1832382,6324,2,1
1832624,44632,1,1
1832624,42342,2,0
1832624,12341,3,0
1832624,7485,4,0
1832624,21019,5,0
1832624,34969,6,0
1832624,24830,7,0
1832624,46906,8,1
1832624,11776,9,1
1832624,18352,10,1
1832624,37496,11,0
1832624,18434,12,0
1832624,46979,13,0
1833382,10385,1,1
1833382,30391,2,0
1833382,48679,3,1
1833382,27104,4,1
1833382,30385,5,0
1833382,13176,6,0
1833382,9521,7,0
1833382,47759,8,1
1833382,27086,9,0
1833382,11116,10,0
1836596,25783,1,0
1836596,23540,2,0
1836596,4795,3,0
1836596,17197,4,0
1838090,14711,1,0
1838090,12576,2,1
1838090,45123,3,0
1838090,11136,4,0
1838090,4799,5,0
1838090,38383,6,1
1838090,5785,7,1
1838090,11193,8,0
1838090,11005,9,0
1838090,34335,10,0
1838090,24298,11,0
1838961,32227,1,1
1838961,24765,2,1
1838961,15937,3,0
1838961,36808,4,1
1838961,48395,5,1
1838961,49191,6,0
1839263,11888,1,1
1839263,40174,2,1
1839263,24852,3,1
1839263,47626,4,1
1839263,24830,5,1
1839263,33000,6,0
1839263,30489,7,0
1839263,15640,8,0
1839263,47209,9,1
1839263,21072,10,0
1839384,26751,1,0
1839384,29898,2,0
1839384,44780,3,0
1839384,1866,4,0
1839384,24654,5,1
1839384,15576,6,0
1839384,38990,7,1
1839384,5858,8,0
1839858,13176,1,1
1839858,20738,2,1
1839858,17355,3,1
1839858,5077,4,1
1839858,40310,5,1
1839858,43713,6,0
1839858,27344,7,0
1840017,4217,1,1
1840017,13176,2,1
1840017,24838,3,1
1840017,19057,4,1
1840017,27344,5,1
1840017,49235,6,1
1840017,5785,7,1
1840017,36011,8,1
1840017,7185,9,1
1840017,21527,10,1
1840017,12060,11,1
1840017,44765,12,1
1840017,22290,13,1
1840017,10312,14,1
1840017,21953,15,1
1840017,48946,16,1
1840017,6187,17,1
1840017,36177,18,1
1840173,28448,1,0
1840173,34050,2,1
1840173,14305,3,0
1840173,38656,4,0
1840173,28204,5,1
1840307,6532,1,1
1840307,12745,2,1
1840307,30949,3,1
1840307,26364,4,1
1840307,31288,5,1
1840307,20899,6,1
1840307,14651,7,1
1840307,895,8,1
1840307,17630,9,1
1840307,20754,10,1
1840307,21137,11,1
1840307,32566,12,1
1840937,24852,1,1
1840937,11777,2,1
1840937,47144,3,1
1840937,25146,4,1
1840937,28204,5,1
1840937,9076,6,1
1840937,1398,7,1
1840937,43279,8,1
1840937,4920,9,1
1840937,5450,10,1
1840937,25495,11,1
1840937,33548,12,1
1840937,26604,13,1
1840937,3999,14,1
1840937,2949,15,1
1840937,17341,16,1
1840937,20463,17,1
1840937,49306,18,1
1840937,39922,19,1
1840937,1940,20,1
1840937,16797,21,1
1840937,32331,22,1
1840937,40332,23,1
1840937,4338,24,0
1840937,9935,25,0
1841444,34565,1,1
1841444,45249,2,1
1841444,15984,3,1
1841444,48220,4,1
1841444,38312,5,1
1841444,24852,6,1
1841444,25842,7,1
1841620,43295,1,1
1841620,28278,2,1
1841620,49533,3,1
1843315,27663,1,1
1843315,12782,2,1
1843315,7781,3,1
1843315,21553,4,1
1843452,30339,1,1
1845042,36326,1,0
1845470,47569,1,1
1845470,13249,2,1
1845470,15221,3,1
1845470,27289,4,1
1845470,46402,5,1
1845470,365,6,0
1845470,12087,7,0
1845470,10350,8,0
1845470,18886,9,0
1845470,3061,10,0
1845470,34222,11,0
1845470,36321,12,0
1845470,43632,13,0
1845470,27761,14,0
1845470,45368,15,0
1845470,17650,16,0
1845470,2245,17,1
1845470,15276,18,0
1845470,40310,19,1
1845470,43867,20,1
1845470,43860,21,1
1845470,49354,22,0
1845470,41385,23,1
1845470,40354,24,1
1845470,5822,25,1
1845470,4638,26,1
1845470,34690,27,1
1845470,47931,28,1
1845470,48299,29,1
1845470,20561,30,1
1845470,1176,31,1
1845470,29553,32,0
1845470,12505,33,0
1845470,33113,34,1
1845470,24747,35,0
1845470,7991,36,0
1845470,39649,37,0
1845581,34578,1,0
1845581,19398,2,1
1845581,22356,3,1
1845829,5785,1,1
1845829,6760,2,1
1845829,39002,3,1
1845829,25931,4,0
1845829,9472,5,0
1845829,41540,6,0
1845829,22935,7,0
1845829,39275,8,1
1846047,23451,1,1
1846047,20711,2,0
1846047,45747,3,1
1846047,47977,4,1
1846047,31268,5,0
1846047,5047,6,0
1846047,48348,7,1
1846047,42404,8,0
1846047,36689,9,0
1846047,24852,10,1
1846047,29285,11,0
1846047,49555,12,0
1846047,20561,13,0
1846047,46676,14,0
1846594,16797,1,1
1846594,29594,2,0
1846594,40229,3,1
1846594,20114,4,0
1846594,14867,5,1
1846594,30901,6,0
1846594,20152,7,0
1846594,4339,8,0
1846705,24799,1,1
1846705,11777,2,1
1846705,34137,3,0
1846705,48900,4,0
1846705,42342,5,0
1846705,20406,6,0
1847190,8859,1,1
1847190,4216,2,1
1847190,26798,3,1
1847190,26360,4,1
1847190,47577,5,1
1847190,12513,6,1
1847190,23909,7,1
1847190,4649,8,0
1847190,30921,9,0
1847190,27958,10,0
1847190,8590,11,0
1847190,6615,12,0
1847190,1177,13,0
1847190,44234,14,0
1847190,41352,15,0
1847190,26111,16,1
1847190,4313,17,0
1851026,37654,1,1
1853670,13176,1,1
1853670,19057,2,1
1853670,27553,3,1
1853670,22825,4,1
1853670,23953,5,1
1853670,8230,6,1
1853670,13793,7,1
1855033,47766,1,1
1855033,39275,2,1
1855033,14947,3,1
1855033,45202,4,1
1855033,47144,5,1
1855033,46676,6,1
1855033,38730,7,1
1855033,40706,8,1
1855033,33401,9,1
1855033,16521,10,1
1855033,40377,11,1
1855033,31506,12,1
1855033,38077,13,0
1855033,38684,14,1
1855033,44359,15,0
1855033,24184,16,0
1855033,21903,17,0
1855704,15173,1,0
1855704,23150,2,0
1855704,644,3,0
1855704,3682,4,0
1855704,21417,5,0
1855704,23288,6,0
1855704,46025,7,0
1855704,31553,8,0
1855704,39108,9,0
1855808,26165,1,1
1855808,8920,2,1
1855808,46022,3,1
1855808,19348,4,1
1855808,26566,5,1
1855808,48278,6,0
1856055,23026,1,1
1856055,26620,2,1
1856055,45271,3,0
1856055,17191,4,1
1856055,33000,5,1
1857438,44193,1,1
1857438,42768,2,0
1857438,48104,3,0
1857438,25659,4,1
1857438,21903,5,0
1857438,35951,6,1
1857438,47209,7,0
1857438,48679,8,0
1857438,16349,9,0
1857438,15335,10,0
1857438,8277,11,0
1858384,22474,1,0
1858384,42710,2,0
1858384,47029,3,0
1858384,11777,4,1
1858384,21137,5,1
1858384,31553,6,0
1858384,12206,7,1
1858384,24830,8,1
1858384,28373,9,1
1858384,22281,10,1
1858384,24852,11,1
1858384,47766,12,1
1858384,3081,13,1
1858384,17021,14,1
1858384,6221,15,1
1858384,1215,16,1
1858384,27573,17,0
1858384,1838,18,0
1858384,22298,19,1
1858384,44491,20,0
1858627,13806,1,1
1858627,37807,2,1
1858627,21872,3,1
1858627,4920,4,1
1858627,12572,5,1
1858627,21616,6,1
1858627,27729,7,1
1858627,258,8,1
1858627,20119,9,1
1858627,49324,10,0
1858627,24830,11,1
1858627,24789,12,0
1858627,48248,13,1
1859270,32772,1,0
1859270,35561,2,0
1861636,41400,1,0
1861636,31759,2,1
1861636,32455,3,1
1861636,17122,4,1
1861636,16953,5,1
1861636,16797,6,0
1861636,7948,7,0
1861636,21573,8,1
1861636,20738,9,0
1861636,11365,10,0
1862520,45007,1,1
1862520,30450,2,1
1862614,4605,1,1
1862614,34969,2,0
1862614,44910,3,1
1862614,26309,4,0
1864028,47734,1,0
1864028,32864,2,1
1864028,10670,3,0
1864028,4986,4,0
1864028,38793,5,0
1864028,42208,6,0
1864028,49683,7,1
1864028,11782,8,0
1864028,14289,9,0
1864299,47059,1,1
1864299,40406,2,1
1864299,31555,3,0
1864299,27845,4,1
1864299,36315,5,1
1864299,38944,6,1
1864299,21227,7,1
1864299,22025,8,0
1864299,20995,9,1
1864299,45007,10,1
1864299,21938,11,1
1864299,39947,12,0
1864299,7175,13,1
1864299,42193,14,1
1864299,6692,15,1
1864299,11109,16,0
1864299,32828,17,0
1864299,2954,18,0
1864299,11193,19,0
1864299,34969,20,0
1864299,13838,21,0
1864299,44765,22,0
1864299,21847,23,0
1864299,24830,24,0
1864299,44612,25,0
1864299,33640,26,0
1864299,27596,27,0
1864299,40688,28,0
1864299,44703,29,0
1864299,20327,30,0
1864299,1090,31,0
1864299,25043,32,0
1864299,35004,33,0
1864299,16460,34,0
1864299,21376,35,0
1864299,16262,36,0
1864299,37029,37,0
1864299,14218,38,1
1864299,2770,39,1
1864299,29487,40,1
1864299,48925,41,1
1864299,16848,42,1
1864299,13802,43,1
1864299,30994,44,0
1864299,23938,45,0
1864299,74,46,0
1864299,25171,47,1
1864299,48480,48,0
1864299,24787,49,0
1864299,1542,50,1
1864299,21903,51,0
1864299,32710,52,0
1864299,23586,53,0
1866506,19068,1,1
1866506,15290,2,0
1866506,46618,3,1
1866506,25146,4,1
1866506,8424,5,1
1866506,2778,6,1
1866548,1463,1,1
1866548,10798,2,1
1866548,9806,3,0
1866548,11182,4,1
1866548,23543,5,0
1866548,28676,6,1
1866548,21137,7,1
1866548,20583,8,1
1867422,14223,1,0
1867422,40063,2,1
1867422,23734,3,1
1867422,21333,4,1
1867422,25466,5,1
1867422,44987,6,0
1867422,9076,7,0
1867422,48825,8,0
1867422,41435,9,0
1867422,40825,10,1
1867604,9927,1,1
1867604,432,2,1
1867604,13176,3,1
1867604,39275,4,1
1867604,47977,5,1
1867604,39928,6,1
1867604,28204,7,1
1867604,38444,8,1
1867718,31288,1,1
1867718,22025,2,1
1867718,22298,3,0
1867718,1202,4,0
1867756,46562,1,0
1868156,12341,1,1
1868156,12078,2,1
1868156,21292,3,1
1868156,18023,4,1
1868156,39275,5,1
